Date,Product Name & Brand,Past Week Sales,Weather Pattern,Event,Event_Impact_Level,Promotions (Discount),Competitor Action (Discount),Advertising,Economic Indicator,Store Location,Sales in Week (Target)
28-05-2023,Garam Masala,2808,Rainy,Ganesh Chaturthi,2,20,20,High,5,Lucknow,3031
28-05-2023,Toor Dal,2521,Rainy,Ganesh Chaturthi,2,5,5,Medium,4,Visakhapatnam ,2624
28-05-2023,Chana Dal,1386,Cloudy,Ganesh Chaturthi,2,10,5,High,5,Meerut,1650
28-05-2023,Urad Dal,2907,Sunny,Ganesh Chaturthi,2,0,5,Low,4,Meerut,2894
28-05-2023,Moong Dal,2105,Cloudy,Ganesh Chaturthi,2,15,0,Low,4,Amritsar,2453
28-05-2023,Jaggery,1973,Cloudy,Ganesh Chaturthi,2,10,5,Low,3,Guntur,2136
28-05-2023,Ghee,2508,Sunny,Ganesh Chaturthi,2,20,20,Medium,5,Visakhapatnam ,2623
28-05-2023,Paneer,1502,Cloudy,Ganesh Chaturthi,2,0,10,Low,4,Tirupati,1581
28-05-2023,Coconut Oil,1324,Sunny,Ganesh Chaturthi,2,5,0,High,3,Bhopal,1442
28-05-2023,Mustard Oil,1708,Windy,Ganesh Chaturthi,2,10,0,Low,3,Visakhapatnam ,1977
28-05-2023,Aam Papad,2301,Sunny,Ganesh Chaturthi,2,10,15,Medium,4,Aurangabad,2487
28-05-2023,Mango Pickle,1894,Rainy,Ganesh Chaturthi,2,0,5,High,3,Guntur,1965
28-05-2023,Papad,2306,Windy,Ganesh Chaturthi,2,15,15,Low,4,Amritsar,2551
28-05-2023,Idli Rice,1317,Windy,Ganesh Chaturthi,2,5,0,High,4,Amritsar,1400
28-05-2023,Sambar Powder,1972,Cloudy,Ganesh Chaturthi,2,0,20,Medium,4,Tirupati,1984
28-05-2023,Aloo Bhujia,1657,Rainy,Ganesh Chaturthi,2,20,5,Low,5,Zirakpur,1982
28-05-2023,Kaju Katli,1070,Cloudy,Ganesh Chaturthi,2,5,5,Medium,5,Vijayawada,1240
28-05-2023,Besan,1051,Rainy,Ganesh Chaturthi,2,5,0,Medium,3,Kota,1214
28-05-2023,Aata (Wheat Flour),2786,Sunny,Ganesh Chaturthi,2,20,5,Medium,3,Kurnool,3135
28-05-2023,Mango Juice,2957,Cloudy,Ganesh Chaturthi,2,10,10,Medium,5,Karimnagar,3078
28-05-2023,Lemon Pickle,1082,Cloudy,Ganesh Chaturthi,2,0,0,High,5,Amritsar,1144
28-05-2023,Coconut Chutney,2522,Cloudy,Ganesh Chaturthi,2,20,10,Medium,3,Bangalore,2840
28-05-2023,Rasgulla,1272,Cloudy,Ganesh Chaturthi,2,0,5,High,4,Kota,1284
28-05-2023,Gulab Jamun Mix,1568,Rainy,Ganesh Chaturthi,2,0,10,High,5,Lucknow,1689
28-05-2023,Lassi,2500,Rainy,Ganesh Chaturthi,2,5,20,Low,3,Aurangabad,2647
28-05-2023,Bhel Puri Mix,2972,Sunny,Ganesh Chaturthi,2,10,0,High,3,Zirakpur,3087
28-05-2023,Pav Bhaji Masala,2727,Rainy,Ganesh Chaturthi,2,20,5,Low,4,Karimnagar,3072
28-05-2023,Chole Masala,1107,Sunny,Ganesh Chaturthi,2,10,15,Low,5,Amravati,1210
28-05-2023,Tamarind Paste,2039,Cloudy,Ganesh Chaturthi,2,20,15,Medium,4,Aurangabad,2234
28-05-2023,Ready-to-eat Curry Packs,1484,Cloudy,Ganesh Chaturthi,2,5,5,Low,3,Vijayawada,1648
28-05-2023,Parle-G Biscuits,1750,Cloudy,Ganesh Chaturthi,2,0,15,Low,4,Guntur,1732
28-05-2023,Thums Up,1534,Rainy,Ganesh Chaturthi,2,5,20,Low,5,Guntur,1637
28-05-2023,Frooti,1974,Rainy,Ganesh Chaturthi,2,15,10,Medium,3,Ludhiana,2109
28-05-2023,Hajmola Tablets,2153,Rainy,Ganesh Chaturthi,2,10,0,Low,3,Ludhiana,2307
28-05-2023,Haldiram's Namkeen,1578,Windy,Ganesh Chaturthi,2,20,5,High,5,Amritsar,1839
28-05-2023,Chyawanprash,1514,Sunny,Ganesh Chaturthi,2,0,0,High,5,Aurangabad,1571
04-06-2023,Basmati Rice,2203,Rainy,No event,0,0,0,Low,4,Tirupati,2108
04-06-2023,Turmeric Powder,1125,Cloudy,No event,0,5,5,Medium,3,Hyderabad,1237
04-06-2023,Red Chilli Powder,2705,Sunny,No event,0,5,10,High,5,Amravati,2655
04-06-2023,Cumin Seeds,1186,Windy,No event,0,0,10,Low,4,Karimnagar,1221
04-06-2023,Coriander Powder,2294,Rainy,No event,0,15,5,High,3,Aurangabad,2407
04-06-2023,Garam Masala,2140,Rainy,No event,0,5,0,Low,5,Amritsar,2255
04-06-2023,Toor Dal,2153,Sunny,No event,0,0,0,Low,3,Jalandhar,2148
04-06-2023,Chana Dal,1367,Windy,No event,0,0,0,Low,4,Jalandhar,1360
04-06-2023,Urad Dal,1694,Cloudy,No event,0,10,20,Low,4,Indore,1750
04-06-2023,Moong Dal,1556,Sunny,No event,0,0,5,Medium,3,Kota,1512
04-06-2023,Jaggery,2018,Sunny,No event,0,0,20,High,4,Amravati,1965
04-06-2023,Ghee,1154,Rainy,No event,0,15,0,Low,5,Meerut,1218
04-06-2023,Paneer,2177,Rainy,No event,0,10,5,Medium,3,Zirakpur,2305
04-06-2023,Coconut Oil,1449,Windy,No event,0,0,5,Low,5,Lucknow,1365
04-06-2023,Mustard Oil,1642,Sunny,No event,0,15,0,Low,5,Vijayawada,1798
04-06-2023,Aam Papad,2798,Rainy,No event,0,5,10,Low,4,Amravati,2743
04-06-2023,Mango Pickle,2289,Windy,No event,0,20,0,Low,3,Lucknow,2506
04-06-2023,Papad,2935,Windy,No event,0,5,20,High,4,Rajahmundry,2932
04-06-2023,Idli Rice,2357,Rainy,No event,0,0,10,Medium,4,Rajahmundry,2405
04-06-2023,Sambar Powder,2459,Cloudy,No event,0,0,20,High,5,Amritsar,2326
04-06-2023,Aloo Bhujia,1780,Cloudy,No event,0,15,0,Medium,3,Kurnool,1907
04-06-2023,Kaju Katli,2480,Windy,No event,0,5,20,Medium,4,Aurangabad,2416
04-06-2023,Besan,1557,Sunny,No event,0,0,15,Medium,5,Meerut,1512
04-06-2023,Aata (Wheat Flour),1673,Windy,No event,0,5,15,Medium,5,Karimnagar,1591
04-06-2023,Mango Juice,1523,Cloudy,No event,0,20,15,Medium,4,Lucknow,1727
04-06-2023,Lemon Pickle,1618,Windy,No event,0,10,15,High,3,Vijayawada,1643
04-06-2023,Coconut Chutney,1191,Rainy,No event,0,10,20,High,5,Rajahmundry,1221
04-06-2023,Rasgulla,2410,Rainy,No event,0,20,20,Low,5,Zirakpur,2502
04-06-2023,Gulab Jamun Mix,2290,Sunny,No event,0,5,20,Low,3,Guntur,2305
04-06-2023,Lassi,2526,Cloudy,No event,0,20,10,High,4,Indore,2589
04-06-2023,Bhel Puri Mix,1633,Windy,No event,0,15,5,Low,4,Kota,1802
04-06-2023,Pav Bhaji Masala,2420,Rainy,No event,0,10,0,High,4,Amravati,2517
04-06-2023,Chole Masala,1018,Sunny,No event,0,0,15,Medium,3,Kota,972
04-06-2023,Tamarind Paste,1306,Sunny,No event,0,5,5,Medium,3,Karimnagar,1241
04-06-2023,Ready-to-eat Curry Packs,1739,Sunny,No event,0,5,5,High,3,Karimnagar,1673
04-06-2023,Parle-G Biscuits,2549,Windy,No event,0,15,20,Medium,3,Visakhapatnam ,2680
04-06-2023,Thums Up,1678,Sunny,No event,0,20,15,Medium,4,Tirupati,1722
04-06-2023,Frooti,2269,Sunny,No event,0,0,5,Medium,4,Hyderabad,2332
04-06-2023,Hajmola Tablets,1377,Cloudy,No event,0,15,5,High,4,Karimnagar,1535
04-06-2023,Haldiram's Namkeen,2271,Rainy,No event,0,5,10,Medium,3,Amravati,2240
04-06-2023,Chyawanprash,1755,Windy,No event,0,0,10,Medium,3,Hyderabad,1700
11-06-2023,Basmati Rice,2016,Windy,Gudi Padwa,2,5,10,Medium,4,Karimnagar,2195
11-06-2023,Turmeric Powder,1790,Windy,Gudi Padwa,2,5,5,Low,5,Kota,1871
11-06-2023,Red Chilli Powder,1529,Windy,Gudi Padwa,2,20,0,Low,4,Visakhapatnam ,1903
11-06-2023,Cumin Seeds,1881,Sunny,Gudi Padwa,2,5,15,High,5,Amritsar,2001
11-06-2023,Coriander Powder,1342,Cloudy,Gudi Padwa,2,20,15,Low,4,Lucknow,1646
11-06-2023,Garam Masala,1942,Rainy,Gudi Padwa,2,5,5,Medium,3,Amravati,1979
11-06-2023,Toor Dal,1740,Sunny,Gudi Padwa,2,15,5,High,4,Indore,1958
11-06-2023,Chana Dal,2016,Cloudy,Gudi Padwa,2,10,0,Medium,3,Vijayawada,2251
11-06-2023,Urad Dal,2036,Sunny,Gudi Padwa,2,20,5,Medium,4,Tirupati,2293
11-06-2023,Moong Dal,2611,Cloudy,Gudi Padwa,2,10,5,Medium,5,Bangalore,2815
11-06-2023,Jaggery,1981,Windy,Gudi Padwa,2,15,5,Low,3,Kurnool,2107
11-06-2023,Ghee,2211,Rainy,Gudi Padwa,2,5,5,High,4,Zirakpur,2308
11-06-2023,Paneer,2843,Sunny,Gudi Padwa,2,20,20,High,4,Meerut,3019
11-06-2023,Coconut Oil,2063,Sunny,Gudi Padwa,2,5,5,High,5,Jalandhar,2243
11-06-2023,Mustard Oil,1899,Rainy,Gudi Padwa,2,15,20,Medium,3,Bangalore,1959
11-06-2023,Aam Papad,2876,Cloudy,Gudi Padwa,2,20,20,High,3,Karimnagar,3143
11-06-2023,Mango Pickle,1820,Rainy,Gudi Padwa,2,10,20,High,5,Ludhiana,1925
11-06-2023,Papad,1523,Windy,Gudi Padwa,2,5,20,Low,3,Karimnagar,1541
11-06-2023,Idli Rice,1877,Cloudy,Gudi Padwa,2,15,10,Low,4,Visakhapatnam ,2053
11-06-2023,Sambar Powder,2065,Cloudy,Gudi Padwa,2,20,5,Medium,5,Hyderabad,2405
11-06-2023,Aloo Bhujia,2609,Sunny,Gudi Padwa,2,0,0,Low,5,Bhopal,2779
11-06-2023,Kaju Katli,1306,Cloudy,Gudi Padwa,2,20,20,High,4,Meerut,1415
11-06-2023,Besan,1971,Cloudy,Gudi Padwa,2,15,5,Low,5,Karimnagar,2193
11-06-2023,Aata (Wheat Flour),1657,Sunny,Gudi Padwa,2,10,0,Low,3,Bhopal,1927
11-06-2023,Mango Juice,1771,Cloudy,Gudi Padwa,2,0,5,Low,4,Bangalore,1838
11-06-2023,Lemon Pickle,2359,Rainy,Gudi Padwa,2,20,5,High,4,Jalandhar,2609
11-06-2023,Coconut Chutney,1863,Sunny,Gudi Padwa,2,5,5,Low,5,Visakhapatnam ,1904
11-06-2023,Rasgulla,2781,Rainy,Gudi Padwa,2,10,10,Medium,4,Rajahmundry,2997
11-06-2023,Gulab Jamun Mix,1835,Cloudy,Gudi Padwa,2,15,0,High,3,Amravati,2183
11-06-2023,Lassi,2751,Sunny,Gudi Padwa,2,10,10,Medium,5,Aurangabad,2977
11-06-2023,Bhel Puri Mix,2443,Sunny,Gudi Padwa,2,20,10,Medium,4,Rajahmundry,2787
11-06-2023,Pav Bhaji Masala,2659,Cloudy,Gudi Padwa,2,5,0,Medium,5,Amravati,2757
11-06-2023,Chole Masala,2721,Rainy,Gudi Padwa,2,20,15,High,5,Karimnagar,2932
11-06-2023,Tamarind Paste,2168,Rainy,Gudi Padwa,2,15,20,Low,5,Visakhapatnam ,2254
11-06-2023,Ready-to-eat Curry Packs,1419,Rainy,Gudi Padwa,2,20,5,Medium,4,Ludhiana,1693
11-06-2023,Parle-G Biscuits,1427,Windy,Gudi Padwa,2,10,20,High,3,Visakhapatnam ,1543
11-06-2023,Thums Up,1777,Rainy,Gudi Padwa,2,5,5,Low,5,Bhopal,1843
11-06-2023,Frooti,2381,Sunny,Gudi Padwa,2,20,5,Medium,4,Jalandhar,2743
11-06-2023,Hajmola Tablets,2101,Sunny,Gudi Padwa,2,0,15,Low,5,Vijayawada,2110
11-06-2023,Haldiram's Namkeen,2597,Sunny,Gudi Padwa,2,0,20,Medium,3,Amravati,2548
11-06-2023,Chyawanprash,2676,Cloudy,Gudi Padwa,2,10,10,Medium,3,Indore,2803
18-06-2023,Basmati Rice,2643,Cloudy,No event,0,20,10,Low,4,Amritsar,2702
18-06-2023,Turmeric Powder,1091,Sunny,No event,0,0,5,High,3,Guntur,1092
18-06-2023,Red Chilli Powder,1024,Windy,No event,0,15,15,Medium,4,Rajahmundry,1154
18-06-2023,Cumin Seeds,2080,Windy,No event,0,20,5,High,4,Zirakpur,2247
18-06-2023,Coriander Powder,2449,Windy,No event,0,0,0,Low,5,Vijayawada,2369
18-06-2023,Garam Masala,1997,Sunny,No event,0,10,0,High,3,Bangalore,2051
18-06-2023,Toor Dal,2207,Windy,No event,0,15,20,Medium,3,Visakhapatnam ,2339
18-06-2023,Chana Dal,2622,Rainy,No event,0,10,20,Low,3,Rajahmundry,2602
18-06-2023,Urad Dal,1787,Rainy,No event,0,10,5,Medium,5,Aurangabad,1834
18-06-2023,Moong Dal,1836,Rainy,No event,0,5,15,High,3,Amravati,1877
18-06-2023,Jaggery,2411,Sunny,No event,0,10,0,High,3,Tirupati,2563
18-06-2023,Ghee,1195,Cloudy,No event,0,15,15,Low,3,Zirakpur,1220
18-06-2023,Paneer,1779,Sunny,No event,0,5,5,Low,5,Lucknow,1720
18-06-2023,Coconut Oil,1270,Rainy,No event,0,0,0,High,3,Kurnool,1325
18-06-2023,Mustard Oil,1724,Cloudy,No event,0,10,10,Low,3,Bangalore,1850
18-06-2023,Aam Papad,1102,Sunny,No event,0,5,10,High,4,Ludhiana,1125
18-06-2023,Mango Pickle,1678,Windy,No event,0,10,15,Medium,5,Tirupati,1779
18-06-2023,Papad,2978,Windy,No event,0,5,15,Medium,4,Tirupati,2989
18-06-2023,Idli Rice,2421,Cloudy,No event,0,10,10,Medium,3,Jalandhar,2528
18-06-2023,Sambar Powder,1717,Rainy,No event,0,15,0,Medium,5,Bhopal,1916
18-06-2023,Aloo Bhujia,1000,Windy,No event,0,20,15,High,3,Rajahmundry,1159
18-06-2023,Kaju Katli,2381,Cloudy,No event,0,20,15,Medium,4,Karimnagar,2529
18-06-2023,Besan,1989,Rainy,No event,0,5,5,Medium,5,Karimnagar,2021
18-06-2023,Aata (Wheat Flour),1118,Windy,No event,0,0,10,High,5,Amravati,1129
18-06-2023,Mango Juice,1417,Cloudy,No event,0,20,5,High,4,Guntur,1535
18-06-2023,Lemon Pickle,1514,Cloudy,No event,0,5,20,Medium,5,Meerut,1449
18-06-2023,Coconut Chutney,2542,Rainy,No event,0,10,20,Low,3,Kota,2454
18-06-2023,Rasgulla,1324,Windy,No event,0,5,0,Medium,5,Aurangabad,1410
18-06-2023,Gulab Jamun Mix,1258,Rainy,No event,0,20,15,High,5,Ludhiana,1350
18-06-2023,Lassi,2347,Windy,No event,0,10,15,Low,3,Zirakpur,2317
18-06-2023,Bhel Puri Mix,2872,Sunny,No event,0,10,0,Low,5,Lucknow,2873
18-06-2023,Pav Bhaji Masala,1473,Windy,No event,0,5,15,High,5,Ludhiana,1369
18-06-2023,Chole Masala,1083,Rainy,No event,0,10,10,Medium,3,Meerut,1135
18-06-2023,Tamarind Paste,2291,Sunny,No event,0,0,0,Low,3,Hyderabad,2203
18-06-2023,Ready-to-eat Curry Packs,2911,Sunny,No event,0,0,20,High,5,Kota,2715
18-06-2023,Parle-G Biscuits,2602,Cloudy,No event,0,20,5,Medium,4,Kurnool,2876
18-06-2023,Thums Up,1446,Sunny,No event,0,20,5,Medium,3,Kurnool,1680
18-06-2023,Frooti,2574,Sunny,No event,0,5,5,Low,5,Visakhapatnam ,2643
18-06-2023,Hajmola Tablets,2189,Rainy,No event,0,20,10,Medium,4,Ludhiana,2368
18-06-2023,Haldiram's Namkeen,1048,Sunny,No event,0,15,0,Low,3,Visakhapatnam ,1149
18-06-2023,Chyawanprash,2189,Cloudy,No event,0,5,20,High,4,Amritsar,2156
25-06-2023,Basmati Rice,2658,Cloudy,No event,0,10,5,High,4,Zirakpur,2808
25-06-2023,Turmeric Powder,1349,Cloudy,No event,0,0,10,Medium,4,Karimnagar,1339
25-06-2023,Red Chilli Powder,1742,Windy,No event,0,10,20,High,3,Jalandhar,1686
25-06-2023,Cumin Seeds,1492,Windy,No event,0,20,10,Medium,4,Visakhapatnam ,1696
25-06-2023,Coriander Powder,1470,Cloudy,No event,0,20,10,Medium,3,Hyderabad,1572
25-06-2023,Garam Masala,1181,Windy,No event,0,5,10,Low,3,Meerut,1205
25-06-2023,Toor Dal,1096,Rainy,No event,0,15,10,Low,5,Vijayawada,1197
25-06-2023,Chana Dal,2125,Rainy,No event,0,0,20,High,5,Kurnool,1970
25-06-2023,Urad Dal,1122,Rainy,No event,0,15,10,High,4,Aurangabad,1314
25-06-2023,Moong Dal,2509,Rainy,No event,0,15,0,Low,5,Bangalore,2642
25-06-2023,Jaggery,1491,Rainy,No event,0,10,5,Medium,4,Bangalore,1657
25-06-2023,Ghee,1188,Sunny,No event,0,0,5,Medium,4,Kota,1221
25-06-2023,Paneer,1048,Cloudy,No event,0,15,15,Medium,3,Kota,1092
25-06-2023,Coconut Oil,1217,Sunny,No event,0,10,5,Low,4,Rajahmundry,1380
25-06-2023,Mustard Oil,1270,Cloudy,No event,0,15,5,Low,4,Ludhiana,1417
25-06-2023,Aam Papad,1524,Sunny,No event,0,20,10,High,5,Rajahmundry,1693
25-06-2023,Mango Pickle,1154,Rainy,No event,0,10,20,Medium,4,Rajahmundry,1219
25-06-2023,Papad,2222,Cloudy,No event,0,0,10,Low,3,Guntur,2135
25-06-2023,Idli Rice,1030,Sunny,No event,0,10,20,Medium,4,Guntur,1022
25-06-2023,Sambar Powder,2615,Sunny,No event,0,5,5,Low,4,Rajahmundry,2575
25-06-2023,Aloo Bhujia,1411,Sunny,No event,0,20,0,Low,4,Visakhapatnam ,1686
25-06-2023,Kaju Katli,2272,Rainy,No event,0,20,0,Low,3,Guntur,2462
25-06-2023,Besan,1987,Cloudy,No event,0,20,10,Low,5,Ludhiana,2108
25-06-2023,Aata (Wheat Flour),2081,Cloudy,No event,0,5,15,Low,5,Zirakpur,2001
25-06-2023,Mango Juice,2622,Sunny,No event,0,0,20,High,3,Aurangabad,2495
25-06-2023,Lemon Pickle,1636,Windy,No event,0,0,20,High,4,Kota,1493
25-06-2023,Coconut Chutney,2622,Sunny,No event,0,5,5,Medium,4,Guntur,2548
25-06-2023,Rasgulla,2984,Cloudy,No event,0,20,15,High,3,Karimnagar,3137
25-06-2023,Gulab Jamun Mix,2354,Sunny,No event,0,0,10,Medium,5,Visakhapatnam ,2395
25-06-2023,Lassi,2481,Sunny,No event,0,5,20,Low,5,Karimnagar,2365
25-06-2023,Bhel Puri Mix,2230,Windy,No event,0,10,0,High,4,Bhopal,2373
25-06-2023,Pav Bhaji Masala,2753,Sunny,No event,0,5,10,Low,5,Meerut,2767
25-06-2023,Chole Masala,2098,Rainy,No event,0,20,10,Low,4,Bhopal,2250
25-06-2023,Tamarind Paste,2739,Cloudy,No event,0,5,10,High,5,Jalandhar,2645
25-06-2023,Ready-to-eat Curry Packs,2000,Cloudy,No event,0,0,20,High,4,Amravati,1926
25-06-2023,Parle-G Biscuits,1675,Windy,No event,0,15,15,Medium,3,Hyderabad,1681
25-06-2023,Thums Up,1035,Sunny,No event,0,15,10,Medium,4,Ludhiana,1217
25-06-2023,Frooti,2557,Cloudy,No event,0,10,0,Low,5,Rajahmundry,2663
25-06-2023,Hajmola Tablets,1433,Windy,No event,0,20,20,Low,4,Ludhiana,1601
25-06-2023,Haldiram's Namkeen,1038,Cloudy,No event,0,5,20,High,5,Tirupati,916
25-06-2023,Chyawanprash,2997,Windy,No event,0,15,10,Low,5,Amravati,3045
02-07-2023,Basmati Rice,2977,Cloudy,Minor Event,1,15,10,Low,5,Zirakpur,3129
02-07-2023,Turmeric Powder,1210,Rainy,Minor Event,1,15,5,High,3,Meerut,1407
02-07-2023,Red Chilli Powder,1269,Cloudy,Minor Event,1,15,15,Low,5,Zirakpur,1305
02-07-2023,Cumin Seeds,2194,Sunny,Minor Event,1,0,5,Medium,4,Bangalore,2199
02-07-2023,Coriander Powder,1099,Sunny,Minor Event,1,5,0,Low,3,Zirakpur,1244
02-07-2023,Garam Masala,1461,Cloudy,Minor Event,1,0,20,Low,4,Jalandhar,1463
02-07-2023,Toor Dal,1259,Cloudy,Minor Event,1,5,20,High,3,Meerut,1240
02-07-2023,Chana Dal,2293,Sunny,Minor Event,1,0,15,High,5,Tirupati,2298
02-07-2023,Urad Dal,1953,Cloudy,Minor Event,1,5,20,Medium,4,Vijayawada,1872
02-07-2023,Moong Dal,2888,Sunny,Minor Event,1,0,20,High,4,Rajahmundry,2829
02-07-2023,Jaggery,2604,Sunny,Minor Event,1,15,5,Low,4,Visakhapatnam ,2837
02-07-2023,Ghee,1541,Sunny,Minor Event,1,5,0,Medium,5,Ludhiana,1654
02-07-2023,Paneer,2821,Sunny,Minor Event,1,10,5,Low,3,Karimnagar,2982
02-07-2023,Coconut Oil,2164,Cloudy,Minor Event,1,10,15,Low,5,Aurangabad,2182
02-07-2023,Mustard Oil,1808,Rainy,Minor Event,1,0,5,Low,4,Bangalore,1904
02-07-2023,Aam Papad,2604,Rainy,Minor Event,1,5,5,Low,4,Karimnagar,2636
02-07-2023,Mango Pickle,2185,Windy,Minor Event,1,5,10,High,3,Kota,2164
02-07-2023,Papad,1312,Rainy,Minor Event,1,10,20,High,4,Hyderabad,1387
02-07-2023,Idli Rice,1715,Rainy,Minor Event,1,15,5,Low,4,Guntur,1983
02-07-2023,Sambar Powder,1099,Rainy,Minor Event,1,5,5,Medium,3,Kurnool,1177
02-07-2023,Aloo Bhujia,2649,Cloudy,Minor Event,1,15,20,High,4,Visakhapatnam ,2773
02-07-2023,Kaju Katli,2298,Cloudy,Minor Event,1,0,0,High,3,Indore,2252
02-07-2023,Besan,1701,Rainy,Minor Event,1,10,10,Medium,5,Kurnool,1783
02-07-2023,Aata (Wheat Flour),1228,Cloudy,Minor Event,1,20,15,Low,3,Tirupati,1399
02-07-2023,Mango Juice,1731,Windy,Minor Event,1,5,15,Low,4,Meerut,1772
02-07-2023,Lemon Pickle,1268,Sunny,Minor Event,1,5,20,Medium,5,Zirakpur,1323
02-07-2023,Coconut Chutney,1116,Rainy,Minor Event,1,0,10,Medium,4,Amritsar,1045
02-07-2023,Rasgulla,1421,Sunny,Minor Event,1,0,5,Low,3,Rajahmundry,1475
02-07-2023,Gulab Jamun Mix,2448,Cloudy,Minor Event,1,5,5,Medium,5,Amravati,2494
02-07-2023,Lassi,1149,Sunny,Minor Event,1,20,5,Medium,4,Kota,1279
02-07-2023,Bhel Puri Mix,2127,Windy,Minor Event,1,10,10,High,5,Hyderabad,2304
02-07-2023,Pav Bhaji Masala,1250,Sunny,Minor Event,1,0,5,Low,5,Ludhiana,1183
02-07-2023,Chole Masala,2074,Windy,Minor Event,1,5,0,Low,4,Meerut,2259
02-07-2023,Tamarind Paste,1758,Rainy,Minor Event,1,10,5,High,4,Aurangabad,1958
02-07-2023,Ready-to-eat Curry Packs,2395,Rainy,Minor Event,1,10,5,High,3,Amravati,2552
02-07-2023,Parle-G Biscuits,2114,Rainy,Minor Event,1,0,15,Low,3,Bangalore,2080
02-07-2023,Thums Up,2196,Windy,Minor Event,1,20,0,Medium,3,Tirupati,2521
02-07-2023,Frooti,2197,Cloudy,Minor Event,1,15,10,High,4,Bangalore,2275
02-07-2023,Hajmola Tablets,2743,Windy,Minor Event,1,15,5,Low,5,Bangalore,2891
02-07-2023,Haldiram's Namkeen,1165,Windy,Minor Event,1,10,5,High,4,Amravati,1220
02-07-2023,Chyawanprash,2357,Windy,Minor Event,1,5,20,High,4,Vijayawada,2281
09-07-2023,Basmati Rice,2937,Sunny,Durga Puja,3,20,10,Medium,4,Rajahmundry,3273
09-07-2023,Turmeric Powder,1282,Rainy,Durga Puja,3,20,0,Low,3,Guntur,1637
09-07-2023,Red Chilli Powder,1638,Rainy,Durga Puja,3,15,15,Low,3,Guntur,1885
09-07-2023,Cumin Seeds,2271,Cloudy,Durga Puja,3,15,10,High,4,Indore,2466
09-07-2023,Coriander Powder,2370,Sunny,Durga Puja,3,20,10,Low,5,Zirakpur,2763
09-07-2023,Garam Masala,2366,Rainy,Durga Puja,3,20,10,High,5,Amritsar,2686
09-07-2023,Toor Dal,1870,Windy,Durga Puja,3,0,10,High,4,Aurangabad,1970
09-07-2023,Chana Dal,2340,Windy,Durga Puja,3,20,20,Low,5,Zirakpur,2527
09-07-2023,Urad Dal,1453,Cloudy,Durga Puja,3,0,5,Low,4,Visakhapatnam ,1646
09-07-2023,Moong Dal,1914,Sunny,Durga Puja,3,0,10,Low,3,Bangalore,2053
09-07-2023,Jaggery,1260,Sunny,Durga Puja,3,0,10,High,4,Rajahmundry,1281
09-07-2023,Ghee,1068,Sunny,Durga Puja,3,0,10,Low,5,Hyderabad,1171
09-07-2023,Paneer,2900,Windy,Durga Puja,3,5,15,Medium,3,Amritsar,2963
09-07-2023,Coconut Oil,2407,Windy,Durga Puja,3,15,0,Medium,5,Lucknow,2784
09-07-2023,Mustard Oil,1830,Windy,Durga Puja,3,10,5,High,3,Ludhiana,2023
09-07-2023,Aam Papad,2798,Sunny,Durga Puja,3,5,5,Low,4,Rajahmundry,2876
09-07-2023,Mango Pickle,2686,Windy,Durga Puja,3,10,5,Medium,3,Zirakpur,2824
09-07-2023,Papad,2302,Sunny,Durga Puja,3,0,0,Low,3,Meerut,2408
09-07-2023,Idli Rice,2716,Sunny,Durga Puja,3,5,20,Medium,5,Kurnool,2818
09-07-2023,Sambar Powder,2951,Cloudy,Durga Puja,3,0,5,Low,3,Ludhiana,3164
09-07-2023,Aloo Bhujia,1595,Rainy,Durga Puja,3,10,10,Low,4,Amravati,1847
09-07-2023,Kaju Katli,2423,Cloudy,Durga Puja,3,5,20,High,5,Bhopal,2611
09-07-2023,Besan,2776,Windy,Durga Puja,3,10,5,Medium,5,Amravati,2921
09-07-2023,Aata (Wheat Flour),2306,Rainy,Durga Puja,3,15,0,Low,4,Tirupati,2653
09-07-2023,Mango Juice,1258,Sunny,Durga Puja,3,15,20,Low,4,Aurangabad,1555
09-07-2023,Lemon Pickle,1225,Sunny,Durga Puja,3,0,20,Medium,3,Hyderabad,1349
09-07-2023,Coconut Chutney,2205,Sunny,Durga Puja,3,5,0,Medium,4,Meerut,2503
09-07-2023,Rasgulla,1617,Rainy,Durga Puja,3,5,10,High,3,Lucknow,1683
09-07-2023,Gulab Jamun Mix,1501,Windy,Durga Puja,3,15,5,Low,5,Lucknow,1766
09-07-2023,Lassi,1507,Cloudy,Durga Puja,3,5,20,Medium,3,Visakhapatnam ,1570
09-07-2023,Bhel Puri Mix,1859,Windy,Durga Puja,3,5,10,Medium,3,Indore,2007
09-07-2023,Pav Bhaji Masala,1598,Rainy,Durga Puja,3,10,0,High,4,Kurnool,1894
09-07-2023,Chole Masala,1540,Rainy,Durga Puja,3,10,20,Low,5,Karimnagar,1703
09-07-2023,Tamarind Paste,1817,Cloudy,Durga Puja,3,15,5,High,4,Kurnool,2157
09-07-2023,Ready-to-eat Curry Packs,2162,Rainy,Durga Puja,3,15,5,High,3,Vijayawada,2354
09-07-2023,Parle-G Biscuits,1394,Cloudy,Durga Puja,3,5,10,Low,5,Tirupati,1634
09-07-2023,Thums Up,1951,Windy,Durga Puja,3,10,20,High,4,Karimnagar,2156
09-07-2023,Frooti,2038,Rainy,Durga Puja,3,0,20,Medium,5,Kurnool,2035
09-07-2023,Hajmola Tablets,2991,Windy,Durga Puja,3,5,20,Low,4,Visakhapatnam ,2999
