Date,Product Name & Brand,Past Week Sales,Weather Pattern,Event,Event_Impact_Level,Promotions (Discount),Competitor Action (Discount),Advertising,Economic Indicator,Store Location,Sales in Week (Target)
2023-05-21,Jaggery,1481,Windy,Diwali,3,15,15,High,3,Jalandhar,1715
2023-05-21,Ghee,2098,Sunny,Regional Festival,2,5,20,Medium,4,Aurangabad,2089
2023-05-21,Paneer,2706,Windy,None,0,0,20,High,4,Guntur,2626
2023-05-21,Coconut Oil,1306,Cloudy,Baisakhi,2,20,20,High,4,Meerut,1415
2023-05-21,Mustard Oil,1971,Cloudy,Independence Day,3,5,15,Low,5,Kochi,2093
2023-05-21,Aam Papad,1938,Sunny,Raksha Bandhan,2,0,20,Low,4,Bhopal,2000
2023-05-21,Mango Pickle,1428,Sunny,Navratri,3,15,20,Low,5,Aurangabad,1705
2023-05-21,Papad,1745,Windy,Pongal,2,15,15,Low,4,Meerut,1820
2023-05-21,Idli Rice,2193,Windy,Guru Nanak Jayanti,3,10,10,High,4,Hyderabad,2459
2023-05-21,Sambar Powder,1835,Cloudy,Christmas,3,15,0,High,3,Sangli,2233
2023-05-21,Aloo Bhujia,2751,Sunny,Minor Event,1,10,10,Medium,5,Aurangabad,2927
2023-05-21,Kaju Katli,2443,Sunny,Baisakhi,2,20,10,Medium,4,Rajahmundry,2787
2023-05-21,Besan,1587,Cloudy,Makar Sankranti,2,0,5,High,3,Sangli,1616
2023-05-21,Aata (Wheat Flour),1667,Rainy,Eid-ul-Adha,3,5,20,High,5,Bhopal,1682
2023-05-21,Mango Juice,1402,Sunny,Baisakhi,2,0,5,Low,3,Chandigarh,1534
2023-05-21,Lemon Pickle,2323,Cloudy,Navratri,3,15,15,High,3,Ludhiana,2454
2023-05-21,Coconut Chutney,1054,Sunny,Independence Day,3,10,5,Medium,3,Kochi,1188
2023-05-21,Rasgulla,2381,Sunny,Gudi Padwa,2,20,5,Medium,4,Jaipur,2743
2023-05-21,Gulab Jamun Mix,2101,Sunny,Minor Event,1,0,15,Low,5,Vijayawada,2060
2023-05-21,Lassi,1478,Sunny,Guru Nanak Jayanti,3,20,5,Low,4,Sangli,1754
2023-05-21,Bhel Puri Mix,2676,Cloudy,Eid-ul-Fitr,3,10,15,Medium,3,Indore,2828
2023-05-21,Pav Bhaji Masala,1094,Cloudy,Eid-ul-Fitr,3,0,15,Medium,4,Amritsar,1074
2023-05-21,Chole Masala,1024,Rainy,Onam,2,15,15,Medium,4,Amritsar,1254
2023-05-21,Tamarind Paste,2216,Windy,Makar Sankranti,2,0,20,High,3,Chandigarh,2246
2023-05-21,Ready-to-eat Curry Packs,1236,Sunny,Raksha Bandhan,2,0,10,Low,5,Jaipur,1240
2023-05-21,Parle-G Biscuits,2391,Windy,Eid-ul-Adha,3,20,5,Low,5,Vizag ,2813
2023-05-21,Thums Up,2345,Sunny,Gudi Padwa,2,0,0,Low,3,Vijayawada,2363
2023-05-21,Frooti,2040,Windy,Regional Festival,2,5,5,High,3,Vijayawada,2091
2023-05-21,Hajmola Tablets,2489,Cloudy,Independence Day,3,10,0,Low,5,Meerut,2755
2023-05-21,Haldiram's Namkeen,2732,Sunny,Regional Festival,2,15,20,Medium,3,Hyderabad,2939
2023-05-21,Chyawanprash,2169,Windy,Republic Day,3,15,10,Medium,3,Kochi,2488
2023-05-28,Basmati Rice,1208,Windy,Makar Sankranti,2,0,10,High,5,Vijayawada,1286
2023-05-28,Turmeric Powder,2749,Windy,Republic Day,3,15,15,Low,5,Meerut,2900
2023-05-28,Red Chilli Powder,1108,Sunny,Eid-ul-Adha,3,15,0,Low,3,Vijayawada,1436
2023-05-28,Cumin Seeds,2755,Rainy,Regional Festival,2,15,5,Medium,5,Jaipur,2897
2023-05-28,Coriander Powder,2531,Sunny,Makar Sankranti,2,15,5,High,4,Hyderabad,2693
2023-05-28,Garam Masala,2421,Rainy,Republic Day,3,10,10,Medium,3,Jalandhar,2678
2023-05-28,Toor Dal,1717,Rainy,Durga Puja,3,0,15,Medium,5,Bhopal,1841
2023-05-28,Chana Dal,2720,Windy,Christmas,3,15,0,Low,5,Rajahmundry,3014
2023-05-28,Urad Dal,1379,Cloudy,Diwali,3,15,5,Medium,4,Kochi,1693
2023-05-28,Moong Dal,2219,Cloudy,Sunday,1,5,15,Medium,3,Hyderabad,2214
2023-05-28,Jaggery,1118,Rainy,Holi,3,15,10,High,5,Jalandhar,1429
2023-05-28,Ghee,1417,Cloudy,Christmas,3,20,5,High,4,Guntur,1685
2023-05-28,Paneer,1514,Cloudy,Christmas,3,5,20,Medium,5,Meerut,1599
2023-05-28,Coconut Oil,2542,Rainy,Raksha Bandhan,2,20,15,Low,3,Jaipur,2679
2023-05-28,Mustard Oil,1324,Windy,Pongal,2,0,15,Medium,5,Aurangabad,1385
2023-05-28,Aam Papad,1323,Rainy,Christmas,3,15,10,High,5,Ludhiana,1573
2023-05-28,Mango Pickle,1845,Windy,Raksha Bandhan,2,15,0,Low,4,Indore,2135
2023-05-28,Papad,1769,Sunny,Independence Day,3,0,10,Low,3,Guntur,1845
2023-05-28,Idli Rice,1533,Cloudy,Durga Puja,3,15,10,High,4,Vizag ,1793
2023-05-28,Sambar Powder,1083,Rainy,Raksha Bandhan,2,10,15,Medium,3,Karnal,1210
2023-05-28,Aloo Bhujia,2143,Sunny,Republic Day,3,0,20,Low,3,Hyderabad,2189
2023-05-28,Kaju Katli,1729,Cloudy,Onam,2,20,10,High,3,Indore,1889
2023-05-28,Besan,2735,Sunny,Pongal,2,5,15,Medium,5,Hyderabad,2740
2023-05-28,Aata (Wheat Flour),1446,Sunny,Regional Festival,2,20,5,Medium,3,Karnal,1780
2023-05-28,Mango Juice,2680,Sunny,Sunday,1,5,0,High,5,Vizag ,2724
2023-05-28,Lemon Pickle,2787,Cloudy,Navratri,3,5,15,Low,5,Karnal,2924
2023-05-28,Coconut Chutney,2262,Sunny,Guru Nanak Jayanti,3,15,0,Medium,4,Indore,2594
2023-05-28,Rasgulla,1478,Cloudy,Christmas,3,20,20,Medium,5,Hyderabad,1691
2023-05-28,Gulab Jamun Mix,1224,Rainy,Pongal,2,10,15,Medium,5,Jaipur,1264
2023-05-28,Lassi,1680,Rainy,Sunday,1,15,5,Medium,3,Guntur,1813
2023-05-28,Bhel Puri Mix,2885,Rainy,Regional Festival,2,20,15,Low,5,Chandigarh,3067
2023-05-28,Pav Bhaji Masala,1452,Rainy,Regional Festival,2,5,20,High,4,Ludhiana,1454
2023-05-28,Chole Masala,1636,Windy,Onam,2,10,0,Low,4,Meerut,1914
2023-05-28,Tamarind Paste,2893,Windy,Raksha Bandhan,2,20,15,High,3,Hyderabad,3203
2023-05-28,Ready-to-eat Curry Packs,2134,Rainy,None,0,20,5,High,5,Karnal,2290
2023-05-28,Parle-G Biscuits,1280,Rainy,Raksha Bandhan,2,10,15,High,3,Amritsar,1347
2023-05-28,Thums Up,1491,Windy,Raksha Bandhan,2,10,5,Medium,4,Guntur,1757
2023-05-28,Frooti,2438,Sunny,Republic Day,3,5,5,Medium,3,Jaipur,2522
2023-05-28,Hajmola Tablets,2007,Windy,Independence Day,3,20,0,High,4,Tirupati,2433
2023-05-28,Haldiram's Namkeen,2369,Cloudy,Diwali,3,5,20,Low,3,Bangalore,2394
2023-05-28,Chyawanprash,1947,Sunny,Baisakhi,2,10,0,Low,5,Indore,2093
2023-06-04,Basmati Rice,1154,Windy,Onam,2,10,20,Medium,4,Ludhiana,1319
2023-06-04,Turmeric Powder,1532,Cloudy,Eid-ul-Fitr,3,0,20,High,4,Guntur,1681
2023-06-04,Red Chilli Powder,2800,Cloudy,Durga Puja,3,5,5,Low,3,Vijayawada,2889
2023-06-04,Cumin Seeds,1548,Sunny,Onam,2,15,15,Low,4,Jaipur,1708
2023-06-04,Coriander Powder,1013,Rainy,Republic Day,3,20,15,Medium,5,Hyderabad,1304
2023-06-04,Garam Masala,2564,Sunny,Republic Day,3,0,10,Low,4,Amritsar,2742
2023-06-04,Toor Dal,2065,Rainy,Minor Event,1,20,20,Medium,5,Sangli,2278
2023-06-04,Chana Dal,1922,Rainy,Navratri,3,5,0,Low,3,Jalandhar,2150
2023-06-04,Urad Dal,1636,Cloudy,Durga Puja,3,0,20,High,4,Jaipur,1643
2023-06-04,Moong Dal,2025,Sunny,Sunday,1,5,5,Medium,5,Guntur,2149
2023-06-04,Jaggery,1762,Windy,Regional Festival,2,15,0,Low,3,Chandigarh,2040
2023-06-04,Ghee,2945,Sunny,Republic Day,3,10,10,Medium,3,Vizag ,3121
2023-06-04,Paneer,1242,Windy,Pongal,2,10,15,High,3,Amritsar,1448
2023-06-04,Coconut Oil,2870,Windy,Baisakhi,2,0,5,High,3,Meerut,2959
2023-06-04,Mustard Oil,1977,Rainy,Diwali,3,10,20,Medium,5,Bhopal,2129
2023-06-04,Aam Papad,2561,Cloudy,Makar Sankranti,2,10,10,High,3,Jalandhar,2771
2023-06-04,Mango Pickle,2951,Windy,Baisakhi,2,5,0,High,5,Chandigarh,3132
2023-06-04,Papad,2135,Cloudy,Independence Day,3,15,20,Low,5,Vizag ,2264
2023-06-04,Idli Rice,2663,Sunny,Onam,2,5,10,Low,3,Bhopal,2713
2023-06-04,Sambar Powder,1433,Sunny,Durga Puja,3,20,20,Low,4,Karnal,1751
2023-06-04,Aloo Bhujia,1038,Cloudy,Sunday,1,20,15,High,5,Tirupati,1141
2023-06-04,Kaju Katli,2779,Windy,Holi,3,0,0,Low,4,Sangli,3004
2023-06-04,Besan,1494,Cloudy,None,0,10,5,High,4,Lucknow,1647
2023-06-04,Aata (Wheat Flour),2617,Cloudy,Holi,3,0,10,High,3,Vizag ,2760
2023-06-04,Mango Juice,1505,Windy,Regional Festival,2,15,10,Low,3,Bhopal,1710
2023-06-04,Lemon Pickle,2456,Rainy,Guru Nanak Jayanti,3,20,20,Medium,3,Jaipur,2766
2023-06-04,Coconut Chutney,2137,Windy,Makar Sankranti,2,0,0,Low,3,Bhopal,2289
2023-06-04,Rasgulla,2464,Cloudy,Pongal,2,20,20,Medium,4,Meerut,2740
2023-06-04,Gulab Jamun Mix,1061,Rainy,Onam,2,10,10,High,4,Kochi,1216
2023-06-04,Lassi,1111,Sunny,Pongal,2,5,5,High,4,Guntur,1192
2023-06-04,Bhel Puri Mix,1235,Sunny,Independence Day,3,0,15,Low,4,Guntur,1342
2023-06-04,Pav Bhaji Masala,1578,Rainy,Gudi Padwa,2,0,5,Low,4,Chandigarh,1582
2023-06-04,Chole Masala,1904,Windy,Raksha Bandhan,2,5,0,Low,4,Tirupati,2107
2023-06-04,Tamarind Paste,1742,Cloudy,Raksha Bandhan,2,15,0,High,3,Aurangabad,1935
2023-06-04,Ready-to-eat Curry Packs,1171,Rainy,Republic Day,3,5,20,Medium,3,Bangalore,1234
2023-06-04,Parle-G Biscuits,1057,Rainy,Sunday,1,5,20,Medium,3,Kochi,1062
2023-06-04,Thums Up,2094,Cloudy,Eid-ul-Fitr,3,0,5,Low,4,Kochi,2316
2023-06-04,Frooti,2221,Sunny,Raksha Bandhan,2,5,0,Medium,3,Bangalore,2313
2023-06-04,Hajmola Tablets,2894,Cloudy,Eid-ul-Adha,3,0,15,Medium,5,Sangli,2966
2023-06-04,Haldiram's Namkeen,2722,Sunny,Independence Day,3,15,15,Medium,3,Tirupati,2960
2023-06-04,Chyawanprash,2138,Rainy,Minor Event,1,5,0,High,3,Karnal,2157
2023-06-11,Basmati Rice,1726,Sunny,Holi,3,20,10,High,5,Indore,2080
2023-06-11,Turmeric Powder,2723,Windy,Holi,3,5,5,Low,5,Indore,2966
2023-06-11,Red Chilli Powder,2670,Rainy,Diwali,3,10,0,High,5,Amritsar,2845
2023-06-11,Cumin Seeds,2712,Windy,Diwali,3,5,15,Low,3,Kochi,2762
2023-06-11,Coriander Powder,1790,Cloudy,Baisakhi,2,20,15,Low,5,Chandigarh,2011
2023-06-11,Garam Masala,1928,Cloudy,Makar Sankranti,2,20,5,Low,5,Karnal,2256
2023-06-11,Toor Dal,1049,Sunny,Guru Nanak Jayanti,3,5,0,Medium,4,Rajahmundry,1314
2023-06-11,Chana Dal,2782,Windy,Makar Sankranti,2,10,0,Medium,3,Jaipur,3071
2023-06-11,Urad Dal,2301,Cloudy,Christmas,3,5,15,High,4,Guntur,2376
2023-06-11,Moong Dal,1232,Rainy,Minor Event,1,5,0,Low,3,Rajahmundry,1369
2023-06-11,Jaggery,2074,Rainy,Durga Puja,3,5,0,Low,4,Jalandhar,2359
2023-06-11,Ghee,1758,Rainy,Christmas,3,10,5,High,4,Aurangabad,2058
2023-06-11,Paneer,1650,Rainy,Raksha Bandhan,2,5,0,Low,5,Sangli,1820
2023-06-11,Coconut Oil,1721,Sunny,None,0,10,15,High,3,Bhopal,1657
2023-06-11,Mustard Oil,1355,Sunny,Sunday,1,20,20,High,4,Ludhiana,1543
2023-06-11,Aam Papad,2743,Sunny,Raksha Bandhan,2,15,5,Low,5,Lucknow,2941
2023-06-11,Mango Pickle,2906,Windy,Holi,3,5,5,Medium,5,Sangli,3006
2023-06-11,Papad,2525,Cloudy,Navratri,3,0,0,Low,5,Bangalore,2664
2023-06-11,Idli Rice,1282,Sunny,Christmas,3,20,0,Low,3,Tirupati,1637
2023-06-11,Sambar Powder,1638,Rainy,Eid-ul-Adha,3,15,15,Low,3,Guntur,1885
2023-06-11,Aloo Bhujia,2271,Cloudy,Durga Puja,3,10,15,High,4,Indore,2391
2023-06-11,Kaju Katli,1961,Sunny,Eid-ul-Fitr,3,20,10,High,3,Chandigarh,2319
2023-06-11,Besan,2366,Rainy,Navratri,3,20,10,High,5,Amritsar,2686
2023-06-11,Aata (Wheat Flour),1100,Windy,Republic Day,3,10,10,Medium,5,Aurangabad,1220
2023-06-11,Mango Juice,1037,Windy,Gudi Padwa,2,20,20,High,3,Chandigarh,1284
2023-06-11,Lemon Pickle,2346,Sunny,Sunday,1,0,5,Medium,3,Tirupati,2271
2023-06-11,Coconut Chutney,1370,Sunny,Gudi Padwa,2,10,15,Low,3,Vijayawada,1429
2023-06-11,Rasgulla,1949,Cloudy,Diwali,3,5,20,Low,5,Kochi,2079
2023-06-11,Gulab Jamun Mix,2900,Rainy,Diwali,3,0,5,Medium,3,Vizag ,2963
2023-06-11,Lassi,2407,Windy,Onam,2,15,0,Medium,5,Lucknow,2734
2023-06-11,Bhel Puri Mix,1213,Windy,Makar Sankranti,2,15,0,High,3,Ludhiana,1531
2023-06-11,Pav Bhaji Masala,1452,Windy,Makar Sankranti,2,0,5,High,4,Jaipur,1486
2023-06-11,Chole Masala,1432,Rainy,Makar Sankranti,2,20,20,Medium,5,Rajahmundry,1564
2023-06-11,Tamarind Paste,1787,Rainy,Eid-ul-Fitr,3,0,5,Medium,3,Sangli,1969
2023-06-11,Ready-to-eat Curry Packs,2773,Sunny,Regional Festival,2,20,5,High,4,Vijayawada,2980
2023-06-11,Parle-G Biscuits,1016,Windy,Makar Sankranti,2,0,0,Low,4,Hyderabad,1034
2023-06-11,Thums Up,2225,Rainy,Diwali,3,5,15,Low,4,Guntur,2337
2023-06-11,Frooti,2406,Rainy,Onam,2,5,20,Low,4,Karnal,2468
2023-06-11,Hajmola Tablets,2776,Rainy,Onam,2,10,5,Medium,5,Rajahmundry,2871
2023-06-11,Haldiram's Namkeen,1403,Rainy,Independence Day,3,0,0,Medium,5,Tirupati,1605
2023-06-11,Chyawanprash,1992,Sunny,Christmas,3,10,15,Medium,5,Aurangabad,2121
2023-06-18,Basmati Rice,1236,Sunny,Christmas,3,20,5,High,5,Amritsar,1486
2023-06-18,Turmeric Powder,1617,Cloudy,Regional Festival,2,5,10,High,3,Lucknow,1633
2023-06-18,Red Chilli Powder,2882,Windy,Independence Day,3,5,20,High,4,Lucknow,2906
2023-06-18,Cumin Seeds,1507,Cloudy,Navratri,3,5,20,Medium,3,Vizag ,1570
2023-06-18,Coriander Powder,2982,Windy,Pongal,2,10,20,High,5,Indore,2992
2023-06-18,Garam Masala,1938,Windy,Regional Festival,2,15,10,High,5,Sangli,2138
2023-06-18,Toor Dal,1243,Rainy,Makar Sankranti,2,10,5,Medium,5,Chandigarh,1449
2023-06-18,Chana Dal,2671,Cloudy,Holi,3,10,15,Medium,5,Tirupati,2902
2023-06-18,Urad Dal,2506,Sunny,Makar Sankranti,2,5,5,High,3,Karnal,2669
2023-06-18,Moong Dal,2816,Windy,Raksha Bandhan,2,20,15,High,5,Kochi,2961
2023-06-18,Jaggery,2164,Rainy,Baisakhi,2,10,20,Medium,5,Jaipur,2232
2023-06-18,Ghee,1100,Windy,Navratri,3,0,0,High,5,Bhopal,1298
2023-06-18,Paneer,2118,Sunny,Minor Event,1,10,0,Low,5,Tirupati,2173
2023-06-18,Coconut Oil,1769,Rainy,Eid-ul-Adha,3,15,15,Low,4,Lucknow,2036
2023-06-18,Mustard Oil,2439,Windy,Regional Festival,2,15,15,Medium,3,Sangli,2583
2023-06-18,Aam Papad,2313,Windy,Christmas,3,10,5,Low,4,Vijayawada,2605
2023-06-18,Mango Pickle,1667,Rainy,Eid-ul-Fitr,3,0,5,Low,5,Meerut,1815
2023-06-18,Papad,2065,Rainy,Sunday,1,10,5,High,3,Hyderabad,2117
2023-06-18,Idli Rice,1308,Cloudy,Makar Sankranti,2,15,5,Medium,3,Tirupati,1632
2023-06-18,Sambar Powder,1285,Rainy,Independence Day,3,20,0,Low,4,Bhopal,1606
2023-06-18,Aloo Bhujia,2030,Rainy,Baisakhi,2,5,0,Low,4,Hyderabad,2206
2023-06-18,Kaju Katli,2667,Windy,Regional Festival,2,15,20,Medium,4,Indore,2824
2023-06-18,Besan,1366,Sunny,Regional Festival,2,15,20,High,5,Rajahmundry,1563
2023-06-18,Aata (Wheat Flour),2313,Windy,Eid-ul-Fitr,3,10,20,High,4,Vijayawada,2468
2023-06-18,Mango Juice,1233,Cloudy,Republic Day,3,10,5,Low,3,Vijayawada,1382
2023-06-18,Lemon Pickle,1334,Cloudy,Eid-ul-Adha,3,0,10,High,5,Vizag ,1413
2023-06-18,Coconut Chutney,2658,Cloudy,Independence Day,3,10,10,High,3,Indore,2918
2023-06-18,Rasgulla,2482,Cloudy,Holi,3,10,20,Low,4,Rajahmundry,2707
2023-06-18,Gulab Jamun Mix,2245,Windy,Christmas,3,10,10,Low,5,Aurangabad,2346
2023-06-18,Lassi,1235,Rainy,Sunday,1,20,0,Medium,4,Jalandhar,1567
2023-06-18,Bhel Puri Mix,1256,Sunny,None,0,15,20,High,5,Indore,1238
2023-06-18,Pav Bhaji Masala,1136,Windy,Diwali,3,0,0,Medium,4,Indore,1305
2023-06-18,Chole Masala,2346,Cloudy,Regional Festival,2,20,15,Medium,3,Bangalore,2660
2023-06-18,Tamarind Paste,2325,Windy,Sunday,1,10,10,High,3,Lucknow,2362
2023-06-18,Ready-to-eat Curry Packs,1747,Cloudy,Diwali,3,10,15,Medium,5,Indore,1948
2023-06-18,Parle-G Biscuits,1443,Sunny,Baisakhi,2,15,20,Low,3,Sangli,1605
2023-06-18,Thums Up,1064,Sunny,Diwali,3,5,10,Low,3,Ludhiana,1133
2023-06-18,Frooti,1194,Cloudy,Minor Event,1,5,0,Low,3,Meerut,1332
2023-06-18,Hajmola Tablets,1629,Cloudy,Guru Nanak Jayanti,3,0,0,High,4,Kochi,1842
2023-06-18,Haldiram's Namkeen,1779,Sunny,Navratri,3,0,15,Low,4,Hyderabad,1788
2023-06-18,Chyawanprash,2500,Windy,Christmas,3,10,15,High,4,Ludhiana,2649
2023-06-25,Basmati Rice,1873,Cloudy,Regional Festival,2,15,10,High,5,Amritsar,2034
2023-06-25,Turmeric Powder,2356,Cloudy,Minor Event,1,0,0,Medium,3,Rajahmundry,2488
2023-06-25,Red Chilli Powder,2116,Sunny,Eid-ul-Adha,3,0,5,Low,5,Bhopal,2254
2023-06-25,Cumin Seeds,2736,Rainy,Minor Event,1,0,15,Medium,3,Meerut,2633
2023-06-25,Coriander Powder,1084,Windy,Onam,2,10,0,Low,5,Indore,1292
2023-06-25,Garam Masala,2394,Windy,Eid-ul-Fitr,3,20,20,High,3,Chandigarh,2642
2023-06-25,Toor Dal,2142,Rainy,Regional Festival,2,10,20,High,3,Meerut,2227
2023-06-25,Chana Dal,1809,Sunny,Durga Puja,3,10,0,Medium,3,Indore,2070
2023-06-25,Urad Dal,2599,Cloudy,Onam,2,15,5,Low,3,Lucknow,2846
2023-06-25,Moong Dal,2204,Windy,Onam,2,0,10,Medium,4,Tirupati,2246
2023-06-25,Jaggery,1078,Windy,Eid-ul-Adha,3,15,15,High,3,Jalandhar,1275
2023-06-25,Ghee,1974,Cloudy,Onam,2,15,0,High,4,Hyderabad,2129
2023-06-25,Paneer,2272,Rainy,Durga Puja,3,10,5,Medium,4,Kochi,2458
2023-06-25,Coconut Oil,1393,Cloudy,Onam,2,0,5,Medium,5,Chandigarh,1551
2023-06-25,Mustard Oil,1648,Sunny,Christmas,3,10,15,Low,5,Kochi,1780
2023-06-25,Aam Papad,1038,Cloudy,Navratri,3,10,15,High,4,Rajahmundry,1149
2023-06-25,Mango Pickle,1241,Cloudy,Eid-ul-Fitr,3,0,10,Medium,4,Tirupati,1439
2023-06-25,Papad,2957,Cloudy,Navratri,3,0,20,High,5,Sangli,3068
2023-06-25,Idli Rice,1851,Windy,Eid-ul-Adha,3,0,10,Medium,5,Sangli,1996
2023-06-25,Sambar Powder,1837,Windy,Guru Nanak Jayanti,3,15,5,High,4,Ludhiana,2134
2023-06-25,Aloo Bhujia,2767,Cloudy,Baisakhi,2,5,15,Low,3,Jalandhar,2845
2023-06-25,Kaju Katli,1498,Sunny,Minor Event,1,10,10,Medium,3,Kochi,1561
2023-06-25,Besan,2535,Rainy,Christmas,3,5,15,High,5,Vijayawada,2736
2023-06-25,Aata (Wheat Flour),1292,Windy,Gudi Padwa,2,5,0,Low,3,Sangli,1457
2023-06-25,Mango Juice,1224,Rainy,Pongal,2,0,20,Medium,5,Hyderabad,1322
2023-06-25,Lemon Pickle,2558,Sunny,Eid-ul-Adha,3,10,15,Low,3,Karnal,2715
2023-06-25,Coconut Chutney,2866,Sunny,Regional Festival,2,0,15,Medium,5,Jaipur,2949
2023-06-25,Rasgulla,1195,Rainy,Sunday,1,0,10,Medium,5,Ludhiana,1169
2023-06-25,Gulab Jamun Mix,1939,Sunny,Onam,2,20,20,Low,3,Aurangabad,2162
2023-06-25,Lassi,2533,Rainy,Christmas,3,20,20,Medium,3,Vijayawada,2880
2023-06-25,Bhel Puri Mix,1358,Sunny,Regional Festival,2,10,10,Low,5,Hyderabad,1601
2023-06-25,Pav Bhaji Masala,2627,Windy,Christmas,3,0,0,Low,3,Vijayawada,2706
2023-06-25,Chole Masala,2033,Sunny,None,0,0,10,Medium,4,Hyderabad,1974
2023-06-25,Tamarind Paste,1465,Sunny,None,0,20,20,Low,5,Karnal,1495
2023-06-25,Ready-to-eat Curry Packs,1820,Rainy,Navratri,3,20,15,Low,4,Sangli,2139
2023-06-25,Parle-G Biscuits,1716,Rainy,Diwali,3,15,15,Medium,3,Aurangabad,1958
2023-06-25,Thums Up,1148,Rainy,Regional Festival,2,15,0,Medium,3,Chandigarh,1343
2023-06-25,Frooti,1274,Cloudy,Onam,2,15,20,High,3,Rajahmundry,1420
2023-06-25,Hajmola Tablets,2312,Rainy,Pongal,2,5,0,High,3,Aurangabad,2494
2023-06-25,Haldiram's Namkeen,2629,Rainy,Navratri,3,10,10,High,3,Ludhiana,2776
2023-06-25,Chyawanprash,2364,Windy,Eid-ul-Adha,3,20,10,Low,3,Lucknow,2620
2023-07-02,Basmati Rice,2353,Windy,Eid-ul-Fitr,3,0,0,Medium,4,Vizag ,2509
2023-07-02,Turmeric Powder,1748,Windy,Eid-ul-Adha,3,10,10,Medium,3,Guntur,1884
2023-07-02,Red Chilli Powder,2102,Sunny,Christmas,3,5,0,Low,3,Guntur,2291
2023-07-02,Cumin Seeds,2339,Rainy,Onam,2,20,10,Medium,3,Indore,2534
2023-07-02,Coriander Powder,1550,Cloudy,Eid-ul-Adha,3,10,15,Medium,4,Bhopal,1823
2023-07-02,Garam Masala,1313,Windy,Durga Puja,3,0,20,Medium,3,Karnal,1446
2023-07-02,Toor Dal,1270,Windy,Republic Day,3,5,15,Medium,4,Jalandhar,1297
2023-07-02,Chana Dal,1627,Rainy,Christmas,3,10,10,High,3,Karnal,1818
2023-07-02,Urad Dal,1910,Cloudy,Baisakhi,2,0,5,Medium,5,Jaipur,2030
2023-07-02,Moong Dal,2689,Windy,Republic Day,3,5,15,Medium,5,Tirupati,2784
2023-07-02,Jaggery,1375,Cloudy,Pongal,2,20,10,Low,4,Guntur,1525
2023-07-02,Ghee,2427,Cloudy,Durga Puja,3,20,20,High,4,Vijayawada,2658
2023-07-02,Paneer,1310,Cloudy,None,0,15,20,High,5,Amritsar,1283
2023-07-02,Coconut Oil,2186,Windy,Sunday,1,0,0,High,5,Ludhiana,2178
2023-07-02,Mustard Oil,1386,Sunny,Regional Festival,2,5,15,Low,5,Chandigarh,1498
2023-07-02,Aam Papad,1384,Cloudy,Eid-ul-Adha,3,5,5,Medium,5,Jaipur,1514
2023-07-02,Mango Pickle,1801,Cloudy,Guru Nanak Jayanti,3,15,10,Low,4,Jaipur,2060
2023-07-02,Papad,2475,Sunny,Republic Day,3,15,20,High,3,Sangli,2711
2023-07-02,Idli Rice,2736,Windy,Makar Sankranti,2,15,5,High,5,Jalandhar,2994
2023-07-02,Sambar Powder,1486,Windy,Baisakhi,2,20,0,High,3,Vijayawada,1850
2023-07-02,Aloo Bhujia,1797,Windy,Minor Event,1,20,20,Low,4,Sangli,1866
2023-07-02,Kaju Katli,2996,Rainy,Pongal,2,15,20,Low,3,Tirupati,3191
2023-07-02,Besan,2016,Windy,None,0,5,10,Low,5,Aurangabad,2040
2023-07-02,Aata (Wheat Flour),1440,Sunny,Pongal,2,20,0,High,5,Jaipur,1708
2023-07-02,Mango Juice,2925,Cloudy,Republic Day,3,15,0,High,3,Jalandhar,3243
2023-07-02,Lemon Pickle,2842,Rainy,Republic Day,3,15,20,Low,3,Aurangabad,3129
2023-07-02,Coconut Chutney,1163,Sunny,Sunday,1,0,20,Medium,4,Guntur,1176
2023-07-02,Rasgulla,1715,Windy,Independence Day,3,20,15,Medium,4,Meerut,1940
2023-07-02,Gulab Jamun Mix,2545,Cloudy,Pongal,2,20,20,High,4,Indore,2750
2023-07-02,Lassi,2939,Cloudy,None,0,20,0,High,3,Hyderabad,3176
2023-07-02,Bhel Puri Mix,2289,Cloudy,Navratri,3,0,5,High,3,Jalandhar,2495
2023-07-02,Pav Bhaji Masala,1539,Sunny,Gudi Padwa,2,0,20,High,3,Vizag ,1461
2023-07-02,Chole Masala,2933,Sunny,Eid-ul-Fitr,3,0,0,Medium,3,Rajahmundry,3121
2023-07-02,Tamarind Paste,2518,Windy,Raksha Bandhan,2,20,10,High,3,Jaipur,2677
2023-07-02,Ready-to-eat Curry Packs,2565,Sunny,Gudi Padwa,2,10,5,Low,4,Indore,2784
2023-07-02,Parle-G Biscuits,2155,Windy,Onam,2,0,5,Low,3,Karnal,2229
2023-07-02,Thums Up,1861,Sunny,Eid-ul-Adha,3,5,5,High,4,Bangalore,1957
2023-07-02,Frooti,1583,Cloudy,Sunday,1,5,5,Low,3,Guntur,1733
2023-07-02,Hajmola Tablets,2348,Sunny,Baisakhi,2,20,15,Medium,4,Tirupati,2586
2023-07-02,Haldiram's Namkeen,2299,Rainy,Christmas,3,10,10,Low,5,Vijayawada,2546
2023-07-02,Chyawanprash,2224,Sunny,Makar Sankranti,2,5,5,Medium,4,Tirupati,2358
2023-07-09,Basmati Rice,2869,Rainy,Pongal,2,15,20,Low,4,Vijayawada,3114
